TxHash,Nonce,Timestamp,Sender,Receiver,Function,Value,MiniBlockHash,Status
dc3b4a78566f4382761458889d0bb414053f4e8e68d57d27416e09e2d2e2c6c8,3032,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1c8nd8l882vgyn4zj4cuxpx4dt4v9frqt9n6yvk6n54kyuq6xgyyqc94edr,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
9b3cb1a00eb1db240d17699284cee707ad508a97207a3cb368c1f3121e30b575,3031,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1kjpvtc2agrr00t9sta5g5wc844350xtz6rzth6s6sv068rafr6xsfwqe3x,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
5faf042a6096c46c89dfff32a5828cf717d9b971bb1aa4abcbbebd8f77a27d96,3029,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1ddy003dxyv72y23fmgjyfsmtmj00e64krqs8k4t9ppkgwvguy57qz4g7x8,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
7d90daa9ab48690b3b93e9647dfe0f3523fb5ed17e0897df47e79a3ebfbe3635,3028,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1lqrkf9kpylrhhceuf4x6zx48ydpymatzuzhe4d6nqg50av5z6ljqmex0ag,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
7612dfffca8f54b580c05faeb7a3b2971ba7e00851c1feb482b2775d8096abf0,3027,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1p49scjscylyetg20gdw4mvz84hzplh4vn0yupv7hp7pst7h9j7usuekccs,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
03b8be4cee38a128a5e8c45c777499847077b5d82fde0aa0c6f76bfae058a184,3025,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd17jm923fcrghznvekzlv08gh30egsuut9nqdr7kyvuqvm2trgnkssfva22q,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
52965f13355cf2d7605c5caefbcd2f223e3accc20a3061647ee72bbdd378507d,3024,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd13e2q6ls8575wtnktug269mwg62s80we7mzzn2pymk6h7v6w2se6sa2pqhc,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
3f4ed73de6a3f51b0a59f116b020468b3535d77d64b9037cc3049111528bf0c5,3023,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd12lqsgpu26m50vj5a7e8j49t578rk6ny3lcz7hv53ngzrjs9jyhes2mggy0,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
11096a18f49656d7b9b4c316909911fd8e0b2bc9cb0d116dc180623979058014,3022,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd10k9p3c83cvdfrj08dsp2qdt6ymj3fkdzm90gvm37cfm24lvwnvqqsld7yr,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
b20bb93954c50e2351ca729f6963bfa7490f17ca6ecff7028fc2d645e2e18c0d,3021,2024-12-06T12:09:24Z,erd1ylv7su0lcce8xw97aujqguqhfeckd3mgh7zhkrpytu282e26kc8qszzdpf,erd1q3fjatdpmg2glhk66666vgk4z8w0ka974stg3mpyc0t9ftr9k54sj9wux2,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
