TxHash,Nonce,Timestamp,Sender,Receiver,Function,Value,MiniBlockHash,Status
d9bf3c6743356b3cc94e05af808d51140a96625a2dac5efe837db377974fe93a,3018,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1av7f4qdl44qa7cvz9nx642dvlgvangdpjjqxuy07mp7v3f9j5q9sfxp6jt,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
795b015dd1ba0b861b4fab4c09fd9944b234836d6f743467dc9eebb87c00d9b0,3017,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd12wd60cvmtdr808l0xw6yl4m4500sa5awmx47xvt3uwlky64h6w9s9nctn2,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
50e427e47dfe1b6f4b0628060b8358111ab2b7843704c40a91a1085ae52da54c,3016,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd12wnf7eus6lnryyj7mf8k7vcl7w67zvgnzzcjn78lwhx3hahhq46sf03sn9,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
6a35e0a80d167f4552380ce5f8809e758fcad0512493293f115479bc8f225e63,3011,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1sgl4l2pjwkcpvssgedurvjnped4z7pakzupd472l4p7xyfen20msrvuwl2,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
a9859ba4be17cb5fb14d03b819a1498477777e5d19938261c8fa75fb5f9fd6b2,3010,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1x8yqjx9qdx4uf5g9hhmyn44engm8wccr5xzpxhx35rcywmxalzgqdaursx,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
9f2346ae15951291213d6783c7eb18a19cad7c4999e93f0b80b03dc1594340e1,3009,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1rm24tz7wwp5puh367w0zkvqgujy8tgckvzdy6njk7uguyhcgu52q9hjykw,ESDTTransfer,0,dea20e78994155644f80a938a3906810e69a33739bd0a67d077153ec1a19bdc9,success
fcefbd81e9ab7951897864f2f391a192a28e966b5a2a210d413bdab081528d16,3008,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1qtw99hpj3aw2ga2e44yqkx2j577jsqrwh8e44mguyngr4rwhth4satzsdx,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
e65a72b4006ea8d218c4242adfef7a539d1f348c71bac10cf149ab6d4295608f,3006,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd130536j39c7ngduhd3uatnk3qu4pv28awaalatcrzhza495awtd8svl4zmg,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
bd22341a0b2b6926e9cb960f9de289a4aa2281e5b7a869b12c300d85f2f8097f,3005,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd13ttndv78lweeke6dtgl4vmzl87w5vhez5v2eslh45xk6jn5gzuzsvupsal,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
f8f3c0ac1d78770e71b261a515b85f23a4e0a35925c22512a267bafac52bc3a8,3004,2024-12-06T12:09:24Z,erd10fknux996mp7nauw8wklu2rs7sskmtwdj85aqw4qd7w2wrksf68qnvfldr,erd1lhwwdcqkasv0vk9j74t26cqz679pjf82gfrdlu44kkqs2y525vpsqj884v,ESDTTransfer,0,7a11b82782c0bca89cecfe95b90fa96e0a91468c92ca7c9d631b23b3e424cfc9,success
